node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
4226 4227 1025 -1.5285 1.0740 -3.8628 -1.6079 1.0253 -3.8263 0.0205 0.1000 0.6275 0.5882 0.1176 3.8244 3.0000 
4227 4228 1025 -1.6079 1.0253 -3.8263 -1.6868 0.9744 -3.7919 0.0205 0.1000 0.6275 0.5882 0.1176 3.9693 3.0000 
4228 4229 1025 -1.6868 0.9744 -3.7919 -1.7587 0.9166 -3.7582 0.0205 0.0983 0.6275 0.5882 0.1176 5.1066 3.0000 
4218 4230 1026 -1.5155 1.3544 -3.5785 -1.4735 1.4409 -3.5513 0.0190 0.1000 0.6275 0.5882 0.1176 3.9885 3.0000 
4230 4231 1026 -1.4735 1.4409 -3.5513 -1.4311 1.5281 -3.5266 0.0190 0.1000 0.6275 0.5882 0.1176 4.0550 3.0000 
4231 4232 1026 -1.4311 1.5281 -3.5266 -1.3895 1.6155 -3.5015 0.0190 0.1000 0.6275 0.5882 0.1176 4.1668 3.0000 
4232 4233 1026 -1.3895 1.6155 -3.5015 -1.3438 1.7018 -3.4798 0.0190 0.1000 0.6275 0.5882 0.1176 4.6606 3.0000 
4233 4234 1026 -1.3438 1.7018 -3.4798 -1.3413 1.7066 -3.4786 0.0190 0.0056 0.6275 0.5882 0.1176 5.0998 3.0000 
4219 4235 1027 -1.6774 1.6051 -3.2695 -1.7686 1.5669 -3.2547 0.0208 0.1000 0.6275 0.5882 0.1176 4.3336 3.0000 
4235 4236 1027 -1.7686 1.5669 -3.2547 -1.8601 1.5278 -3.2453 0.0208 0.1000 0.6275 0.5882 0.1176 4.4238 3.0000 
4236 4237 1027 -1.8601 1.5278 -3.2453 -1.9521 1.4907 -3.2321 0.0208 0.1000 0.6275 0.5882 0.1176 4.5741 3.0000 
4237 4238 1027 -1.9521 1.4907 -3.2321 -2.0411 1.4452 -3.2355 0.0208 0.1000 0.6275 0.5882 0.1176 5.1511 3.0000 
4238 4239 1027 -2.0411 1.4452 -3.2355 -2.0491 1.4413 -3.2355 0.0208 0.0089 0.6275 0.5882 0.1176 5.8627 3.0000 
4220 4240 1028 -1.7943 1.8350 -3.0432 -1.7333 1.9132 -3.0305 0.0209 0.1000 0.6275 0.5882 0.1176 4.6475 3.0000 
4240 4241 1028 -1.7333 1.9132 -3.0305 -1.6732 1.9917 -3.0154 0.0209 0.1000 0.6275 0.5882 0.1176 4.7355 3.0000 
4241 4242 1028 -1.6732 1.9917 -3.0154 -1.6091 2.0683 -3.0106 0.0209 0.1000 0.6275 0.5882 0.1176 4.9168 3.0000 
4242 4243 1028 -1.6091 2.0683 -3.0106 -1.5743 2.1124 -3.0043 0.0209 0.0565 0.6275 0.5882 0.1176 5.8184 3.0000 
4221 4244 1029 -1.9725 2.1119 -2.8155 -1.9186 2.1768 -2.7619 0.0193 0.1000 0.6275 0.5882 0.1176 5.1162 3.0000 
4244 4245 1029 -1.9186 2.1768 -2.7619 -1.8624 2.2445 -2.7143 0.0193 0.1000 0.6275 0.5882 0.1176 5.1865 3.0000 
4245 4246 1029 -1.8624 2.2445 -2.7143 -1.8044 2.3127 -2.6697 0.0193 0.1000 0.6275 0.5882 0.1176 5.3024 3.0000 
4246 4247 1029 -1.8044 2.3127 -2.6697 -1.7568 2.3924 -2.6327 0.0193 0.1000 0.6275 0.5882 0.1176 5.6998 3.0000 
4247 4248 1029 -1.7568 2.3924 -2.6327 -1.7507 2.4027 -2.6280 0.0193 0.0128 0.6275 0.5882 0.1176 6.3270 3.0000 
4222 4249 1030 -2.2397 2.3648 -2.6610 -2.1921 2.4525 -2.6549 0.0194 0.1000 0.6275 0.5882 0.1176 5.8018 3.0000 
4249 4250 1030 -2.1921 2.4525 -2.6549 -2.1476 2.5421 -2.6564 0.0194 0.1000 0.6275 0.5882 0.1176 5.8847 3.0000 
4250 4251 1030 -2.1476 2.5421 -2.6564 -2.0922 2.6252 -2.6601 0.0194 0.1000 0.6275 0.5882 0.1176 6.0154 3.0000 
4251 4252 1030 -2.0922 2.6252 -2.6601 -2.0423 2.7115 -2.6682 0.0194 0.1000 0.6275 0.5882 0.1176 6.3470 3.0000 
4252 4253 1030 -2.0423 2.7115 -2.6682 -2.0285 2.7393 -2.6714 0.0194 0.0312 0.6275 0.5882 0.1176 7.3342 3.0000 
4223 4254 1031 -2.5612 2.6012 -2.5349 -2.5707 2.6256 -2.4384 0.0176 0.1000 0.6275 0.5882 0.1176 7.0630 3.0000 
4254 4255 1031 -2.5707 2.6256 -2.4384 -2.5863 2.6555 -2.3443 0.0176 0.1000 0.6275 0.5882 0.1176 7.1421 3.0000 
4255 4256 1031 -2.5863 2.6555 -2.3443 -2.6203 2.6861 -2.2553 0.0176 0.1000 0.6275 0.5882 0.1176 7.2830 3.0000 
4256 4257 1031 -2.6203 2.6861 -2.2553 -2.6502 2.7128 -2.1773 0.0176 0.0878 0.6275 0.5882 0.1176 8.2875 3.0000 
4224 4258 1032 -2.8558 2.7776 -2.4547 -2.9158 2.7013 -2.4304 0.0165 0.1000 0.6275 0.5882 0.1176 14.5765 3.0000 
4258 4259 1032 -2.9158 2.7013 -2.4304 -2.9755 2.6216 -2.4214 0.0165 0.1000 0.6275 0.5882 0.1176 14.6729 3.0000 
4259 4260 1032 -2.9755 2.6216 -2.4214 -3.0435 2.5484 -2.4183 0.0165 0.1000 0.6275 0.5882 0.1176 14.8413 3.0000 
4260 4261 1032 -3.0435 2.5484 -2.4183 -3.1010 2.4881 -2.4214 0.0165 0.0834 0.6275 0.5882 0.1176 15.3600 3.0000 
3969 4262 1033 -1.8011 1.2519 -4.5595 -1.7449 1.1977 -5.0456 0.0343 0.4923 0.5490 0.4902 0.1569 5.0414 2.0000 
3971 4263 1034 -2.2566 1.4298 -4.9876 -2.6285 1.9658 -4.8707 0.0338 0.6628 0.5490 0.4902 0.1569 6.6447 2.0000 
3973 4264 1035 -2.6161 1.5138 -5.4194 -2.9555 2.0306 -5.3659 0.0250 0.6206 0.5490 0.4902 0.1569 5.9132 2.0000 
3975 4265 1036 -2.9262 1.7378 -5.9664 -3.1167 1.5979 -6.0709 0.0276 0.2585 0.5490 0.4902 0.1569 4.0240 2.0000 
4265 4266 1036 -3.1167 1.5979 -6.0709 -3.4583 1.3355 -6.2138 0.0276 0.4538 0.5490 0.4902 0.1569 4.4166 2.0000 
4266 4267 1036 -3.4583 1.3355 -6.2138 -3.7918 1.1198 -6.4039 0.0276 0.4403 0.5490 0.4902 0.1569 7.7121 2.0000 
4265 4268 1037 -3.1167 1.5979 -6.0709 -3.1242 1.5010 -6.0473 0.0207 0.1000 0.6275 0.5882 0.1176 4.4468 3.0000 
4268 4269 1037 -3.1242 1.5010 -6.0473 -3.1178 1.4032 -6.0272 0.0207 0.1000 0.6275 0.5882 0.1176 4.5103 3.0000 
4269 4270 1037 -3.1178 1.4032 -6.0272 -3.1072 1.3107 -5.9907 0.0207 0.1000 0.6275 0.5882 0.1176 4.6094 3.0000 
4270 4271 1037 -3.1072 1.3107 -5.9907 -3.0975 1.2228 -5.9440 0.0207 0.1000 0.6275 0.5882 0.1176 4.8475 3.0000 
4271 4272 1037 -3.0975 1.2228 -5.9440 -3.0962 1.1908 -5.9267 0.0207 0.0364 0.6275 0.5882 0.1176 5.6447 3.0000 
4266 4273 1038 -3.4583 1.3355 -6.2138 -3.4510 1.2973 -6.3059 0.0219 0.1000 0.6275 0.5882 0.1176 7.7702 3.0000 
4273 4274 1038 -3.4510 1.2973 -6.3059 -3.4426 1.2569 -6.3970 0.0219 0.1000 0.6275 0.5882 0.1176 7.8523 3.0000 
4274 4275 1038 -3.4426 1.2569 -6.3970 -3.4410 1.2238 -6.4913 0.0219 0.1000 0.6275 0.5882 0.1176 7.9939 3.0000 
4275 4276 1038 -3.4410 1.2238 -6.4913 -3.4423 1.1957 -6.5845 0.0219 0.0974 0.6275 0.5882 0.1176 9.0959 3.0000 
3977 4277 1039 -3.1901 1.9340 -6.4507 -3.1101 2.5572 -6.3475 0.0327 0.6368 0.5490 0.4902 0.1569 6.0204 2.0000 
3979 4278 1040 -3.4515 2.1283 -6.9609 -3.4624 2.2608 -6.9406 0.0326 0.1345 0.5490 0.4902 0.1569 4.2312 2.0000 
4278 4279 1040 -3.4624 2.2608 -6.9406 -3.4671 2.6580 -6.8835 0.0326 0.4013 0.5490 0.4902 0.1569 4.5889 2.0000 
4279 4280 1040 -3.4671 2.6580 -6.8835 -3.4655 3.0042 -6.8155 0.0326 0.3528 0.5490 0.4902 0.1569 7.4063 2.0000 
4278 4281 1041 -3.4624 2.2608 -6.9406 -3.5163 2.3181 -7.0023 0.0248 0.1000 0.6275 0.5882 0.1176 4.5850 3.0000 
4281 4282 1041 -3.5163 2.3181 -7.0023 -3.5631 2.3741 -7.0707 0.0248 0.1000 0.6275 0.5882 0.1176 4.6648 3.0000 
4282 4283 1041 -3.5631 2.3741 -7.0707 -3.6101 2.4288 -7.1400 0.0248 0.1000 0.6275 0.5882 0.1176 4.8001 3.0000 
4283 4284 1041 -3.6101 2.4288 -7.1400 -3.6557 2.4825 -7.2109 0.0248 0.1000 0.6275 0.5882 0.1176 5.5471 3.0000 
4284 4285 1041 -3.6557 2.4825 -7.2109 -3.6568 2.4839 -7.2126 0.0248 0.0024 0.6275 0.5882 0.1176 5.9005 3.0000 
4279 4286 1042 -3.4671 2.6580 -6.8835 -3.4038 2.6706 -6.8072 0.0152 0.1000 0.6275 0.5882 0.1176 7.4567 3.0000 
4286 4287 1042 -3.4038 2.6706 -6.8072 -3.3356 2.6827 -6.7350 0.0152 0.1000 0.6275 0.5882 0.1176 7.5331 3.0000 
4287 4288 1042 -3.3356 2.6827 -6.7350 -3.2629 2.7061 -6.6705 0.0152 0.1000 0.6275 0.5882 0.1176 7.6968 3.0000 
4288 4289 1042 -3.2629 2.7061 -6.6705 -3.2265 2.7184 -6.6374 0.0152 0.0507 0.6275 0.5882 0.1176 8.4436 3.0000 
3981 4290 1043 -3.7327 2.2809 -7.4523 -3.7078 2.3311 -7.5423 0.0257 0.1061 0.5490 0.4902 0.1569 4.3442 2.0000 
4290 4291 1043 -3.7078 2.3311 -7.5423 -3.5526 2.4917 -7.8810 0.0257 0.4057 0.5490 0.4902 0.1569 4.6566 2.0000 
4291 4292 1043 -3.5526 2.4917 -7.8810 -3.4214 2.6729 -8.2135 0.0257 0.4008 0.5490 0.4902 0.1569 7.3742 2.0000 
4290 4293 1044 -3.7078 2.3311 -7.5423 -3.6888 2.2738 -7.6221 0.0179 0.1000 0.6275 0.5882 0.1176 4.7000 3.0000 
4293 4294 1044 -3.6888 2.2738 -7.6221 -3.6732 2.2120 -7.6991 0.0179 0.1000 0.6275 0.5882 0.1176 4.7670 3.0000 
4294 4295 1044 -3.6732 2.2120 -7.6991 -3.6528 2.1504 -7.7752 0.0179 0.1000 0.6275 0.5882 0.1176 4.8737 3.0000 
4295 4296 1044 -3.6528 2.1504 -7.7752 -3.6319 2.0955 -7.8562 0.0179 0.1000 0.6275 0.5882 0.1176 5.1606 3.0000 
4296 4297 1044 -3.6319 2.0955 -7.8562 -3.6262 2.0810 -7.8774 0.0179 0.0264 0.6275 0.5882 0.1176 5.9157 3.0000 
4291 4298 1045 -3.5526 2.4917 -7.8810 -3.5626 2.4143 -7.9435 0.0194 0.1000 0.6275 0.5882 0.1176 7.4332 3.0000 
4298 4299 1045 -3.5626 2.4143 -7.9435 -3.5731 2.3379 -8.0071 0.0194 0.1000 0.6275 0.5882 0.1176 7.5177 3.0000 
4299 4300 1045 -3.5731 2.3379 -8.0071 -3.5853 2.2588 -8.0671 0.0194 0.1000 0.6275 0.5882 0.1176 7.6688 3.0000 
4300 4301 1045 -3.5853 2.2588 -8.0671 -3.6053 2.1908 -8.1170 0.0194 0.0867 0.6275 0.5882 0.1176 8.7353 3.0000 
3983 4302 1046 -4.0480 2.4274 -7.9872 -4.0193 2.3576 -8.1154 0.0304 0.1488 0.5490 0.4902 0.1569 4.5079 2.0000 
4302 4303 1046 -4.0193 2.3576 -8.1154 -3.9198 2.1571 -8.4496 0.0304 0.4022 0.5490 0.4902 0.1569 4.7150 2.0000 
4303 4304 1046 -3.9198 2.1571 -8.4496 -3.8176 1.9705 -8.8087 0.0304 0.4174 0.5490 0.4902 0.1569 4.9626 2.0000 
4304 4305 1046 -3.8176 1.9705 -8.8087 -3.6780 1.9137 -9.2191 0.0304 0.4372 0.5490 0.4902 0.1569 5.2704 2.0000 
4305 4306 1046 -3.6780 1.9137 -9.2191 -3.5599 1.9416 -9.5975 0.0304 0.3973 0.5490 0.4902 0.1569 5.6126 2.0000 
4306 4307 1046 -3.5599 1.9416 -9.5975 -3.4564 1.9534 -9.9657 0.0304 0.3827 0.5490 0.4902 0.1569 6.0293 2.0000 
4307 4308 1046 -3.4564 1.9534 -9.9657 -3.3192 2.0310 -10.3346 0.0304 0.4011 0.5490 0.4902 0.1569 6.6256 2.0000 
4308 4309 1046 -3.3192 2.0310 -10.3346 -3.1610 2.0205 -10.7404 0.0304 0.4357 0.5490 0.4902 0.1569 7.6993 2.0000 
4309 4310 1046 -3.1610 2.0205 -10.7404 -3.2258 2.0301 -11.1917 0.0304 0.4560 0.5490 0.4902 0.1569 15.3600 2.0000 
4302 4311 1047 -4.0193 2.3576 -8.1154 -3.9335 2.3874 -8.1573 0.0218 0.1000 0.6275 0.5882 0.1176 4.7981 3.0000 
4311 4312 1047 -3.9335 2.3874 -8.1573 -3.8472 2.4167 -8.1984 0.0218 0.1000 0.6275 0.5882 0.1176 4.8711 3.0000 
4312 4313 1047 -3.8472 2.4167 -8.1984 -3.7580 2.4388 -8.2378 0.0218 0.1000 0.6275 0.5882 0.1176 5.0010 3.0000 
4313 4314 1047 -3.7580 2.4388 -8.2378 -3.6811 2.4602 -8.2746 0.0218 0.0879 0.6275 0.5882 0.1176 5.9281 3.0000 
4303 4315 1048 -3.9198 2.1571 -8.4496 -3.9444 2.0791 -8.5072 0.0183 0.1000 0.6275 0.5882 0.1176 5.0496 3.0000 
4315 4316 1048 -3.9444 2.0791 -8.5072 -3.9565 2.0086 -8.5770 0.0183 0.1000 0.6275 0.5882 0.1176 5.1414 3.0000 
4316 4317 1048 -3.9565 2.0086 -8.5770 -3.9588 1.9405 -8.6502 0.0183 0.1000 0.6275 0.5882 0.1176 5.3505 3.0000 
4317 4318 1048 -3.9588 1.9405 -8.6502 -3.9604 1.9119 -8.6813 0.0183 0.0423 0.6275 0.5882 0.1176 6.1805 3.0000 
4304 4319 1049 -3.8176 1.9705 -8.8087 -3.8889 1.9149 -8.8514 0.0185 0.1000 0.6275 0.5882 0.1176 5.3470 3.0000 
4319 4320 1049 -3.8889 1.9149 -8.8514 -3.9516 1.8510 -8.8960 0.0185 0.1000 0.6275 0.5882 0.1176 5.4300 3.0000 
4320 4321 1049 -3.9516 1.8510 -8.8960 -4.0144 1.7901 -8.9444 0.0185 0.1000 0.6275 0.5882 0.1176 5.5721 3.0000 
4321 4322 1049 -4.0144 1.7901 -8.9444 -4.0792 1.7281 -8.9877 0.0185 0.0995 0.6275 0.5882 0.1176 6.6994 3.0000 
4305 4323 1050 -3.6780 1.9137 -9.2191 -3.7013 1.9925 -9.2761 0.0174 0.1000 0.6275 0.5882 0.1176 5.7288 3.0000 
4323 4324 1050 -3.7013 1.9925 -9.2761 -3.7272 2.0718 -9.3313 0.0174 0.1000 0.6275 0.5882 0.1176 5.8046 3.0000 
4324 4325 1050 -3.7272 2.0718 -9.3313 -3.7519 2.1486 -9.3903 0.0174 0.1000 0.6275 0.5882 0.1176 5.9277 3.0000 
4325 4326 1050 -3.7519 2.1486 -9.3903 -3.7719 2.2275 -9.4484 0.0174 0.1000 0.6275 0.5882 0.1176 6.3006 3.0000 
4326 4327 1050 -3.7719 2.2275 -9.4484 -3.7763 2.2420 -9.4592 0.0174 0.0186 0.6275 0.5882 0.1176 7.0644 3.0000 
4306 4328 1051 -3.5599 1.9416 -9.5975 -3.5288 1.8589 -9.6442 0.0209 0.1000 0.6275 0.5882 0.1176 6.1994 3.0000 
4328 4329 1051 -3.5288 1.8589 -9.6442 -3.4988 1.7793 -9.6969 0.0209 0.1000 0.6275 0.5882 0.1176 6.3068 3.0000 
4329 4330 1051 -3.4988 1.7793 -9.6969 -3.4696 1.7008 -9.7516 0.0209 0.1000 0.6275 0.5882 0.1176 6.5348 3.0000 
4330 4331 1051 -3.4696 1.7008 -9.7516 -3.4576 1.6610 -9.7828 0.0209 0.0521 0.6275 0.5882 0.1176 7.5975 3.0000 
4307 4332 1052 -3.4564 1.9534 -9.9657 -3.5451 1.9849 -9.9995 0.0194 0.1000 0.6275 0.5882 0.1176 6.7932 3.0000 
4332 4333 1052 -3.5451 1.9849 -9.9995 -3.6319 2.0206 -10.0342 0.0194 0.1000 0.6275 0.5882 0.1176 6.8732 3.0000 
4333 4334 1052 -3.6319 2.0206 -10.0342 -3.7192 2.0484 -10.0741 0.0194 0.1000 0.6275 0.5882 0.1176 7.0022 3.0000 
4334 4335 1052 -3.7192 2.0484 -10.0741 -3.8086 2.0759 -10.1095 0.0194 0.1000 0.6275 0.5882 0.1176 7.3762 3.0000 
4335 4336 1052 -3.8086 2.0759 -10.1095 -3.8276 2.0817 -10.1169 0.0194 0.0212 0.6275 0.5882 0.1176 8.2158 3.0000 
4308 4337 1053 -3.3192 2.0310 -10.3346 -3.2847 1.9389 -10.3528 0.0202 0.1000 0.6275 0.5882 0.1176 7.8395 3.0000 
4337 4338 1053 -3.2847 1.9389 -10.3528 -3.2524 1.8453 -10.3667 0.0202 0.1000 0.6275 0.5882 0.1176 7.9161 3.0000 
4338 4339 1053 -3.2524 1.8453 -10.3667 -3.2123 1.7552 -10.3831 0.0202 0.1000 0.6275 0.5882 0.1176 8.0595 3.0000 
4339 4340 1053 -3.2123 1.7552 -10.3831 -3.1825 1.6870 -10.3950 0.0202 0.0753 0.6275 0.5882 0.1176 8.9595 3.0000 
3984 4341 1055 -4.2785 2.5056 -8.3758 -4.0468 2.6076 -8.4016 0.0292 0.2545 0.5490 0.4902 0.1569 4.6792 2.0000 
4341 4342 1055 -4.0468 2.6076 -8.4016 -3.6773 2.7387 -8.4346 0.0292 0.3935 0.5490 0.4902 0.1569 4.9184 2.0000 
4342 4343 1055 -3.6773 2.7387 -8.4346 -3.3365 2.8779 -8.4374 0.0292 0.3681 0.5490 0.4902 0.1569 5.1909 2.0000 
4343 4344 1055 -3.3365 2.8779 -8.4374 -3.0686 3.1426 -8.4854 0.0292 0.3797 0.5490 0.4902 0.1569 5.5487 2.0000 
4344 4345 1055 -3.0686 3.1426 -8.4854 -2.7879 3.4308 -8.5369 0.0292 0.4056 0.5490 0.4902 0.1569 6.0860 2.0000 
4345 4346 1055 -2.7879 3.4308 -8.5369 -2.4869 3.6525 -8.6104 0.0292 0.3809 0.5490 0.4902 0.1569 6.9384 2.0000 
4346 4347 1055 -2.4869 3.6525 -8.6104 -2.1012 3.7198 -8.7316 0.0292 0.4099 0.5490 0.4902 0.1569 13.5157 2.0000 
4341 4348 1056 -4.0468 2.6076 -8.4016 -4.0058 2.6036 -8.3105 0.0251 0.1000 0.6275 0.5882 0.1176 4.9880 3.0000 
4348 4349 1056 -4.0058 2.6036 -8.3105 -3.9613 2.6235 -8.2232 0.0251 0.1000 0.6275 0.5882 0.1176 5.0711 3.0000 
4349 4350 1056 -3.9613 2.6235 -8.2232 -3.9156 2.6468 -8.1373 0.0251 0.1000 0.6275 0.5882 0.1176 5.2181 3.0000 
4350 4351 1056 -3.9156 2.6468 -8.1373 -3.8753 2.6859 -8.0674 0.0251 0.0897 0.6275 0.5882 0.1176 6.2850 3.0000 
4342 4352 1057 -3.6773 2.7387 -8.4346 -3.6152 2.6606 -8.4418 0.0238 0.1000 0.6275 0.5882 0.1176 5.2820 3.0000 
4352 4353 1057 -3.6152 2.6606 -8.4418 -3.5552 2.5812 -8.4508 0.0238 0.1000 0.6275 0.5882 0.1176 5.3589 3.0000 
4353 4354 1057 -3.5552 2.5812 -8.4508 -3.4972 2.5006 -8.4627 0.0238 0.1000 0.6275 0.5882 0.1176 5.4845 3.0000 
4354 4355 1057 -3.4972 2.5006 -8.4627 -3.4386 2.4207 -8.4765 0.0238 0.1000 0.6275 0.5882 0.1176 5.8807 3.0000 
4355 4356 1057 -3.4386 2.4207 -8.4765 -3.4289 2.4076 -8.4788 0.0238 0.0165 0.6275 0.5882 0.1176 6.6262 3.0000 
4343 4357 1058 -3.3365 2.8779 -8.4374 -3.3345 2.9479 -8.3660 0.0221 0.1000 0.6275 0.5882 0.1176 5.6353 3.0000 
4357 4358 1058 -3.3345 2.9479 -8.3660 -3.3292 3.0148 -8.2919 0.0221 0.1000 0.6275 0.5882 0.1176 5.7136 3.0000 
4358 4359 1058 -3.3292 3.0148 -8.2919 -3.3266 3.0948 -8.2320 0.0221 0.1000 0.6275 0.5882 0.1176 5.8696 3.0000 
4359 4360 1058 -3.3266 3.0948 -8.2320 -3.3261 3.1462 -8.1962 0.0221 0.0626 0.6275 0.5882 0.1176 6.7109 3.0000 
4344 4361 1059 -3.0686 3.1426 -8.4854 -3.0489 3.1737 -8.3924 0.0183 0.1000 0.6275 0.5882 0.1176 6.1583 3.0000 
4361 4362 1059 -3.0489 3.1737 -8.3924 -3.0318 3.2081 -8.3001 0.0183 0.1000 0.6275 0.5882 0.1176 6.2500 3.0000 
4362 4363 1059 -3.0318 3.2081 -8.3001 -3.0150 3.2462 -8.2091 0.0183 0.1000 0.6275 0.5882 0.1176 6.4122 3.0000 
4363 4364 1059 -3.0150 3.2462 -8.2091 -2.9970 3.2791 -8.1278 0.0183 0.0896 0.6275 0.5882 0.1176 7.5888 3.0000 
4345 4365 1060 -2.7879 3.4308 -8.5369 -2.7472 3.4694 -8.4541 0.0200 0.1000 0.6275 0.5882 0.1176 7.1015 3.0000 
4365 4366 1060 -2.7472 3.4694 -8.4541 -2.7092 3.5079 -8.3700 0.0200 0.1000 0.6275 0.5882 0.1176 7.1951 3.0000 
4366 4367 1060 -2.7092 3.5079 -8.3700 -2.6671 3.5426 -8.2863 0.0200 0.1000 0.6275 0.5882 0.1176 7.3585 3.0000 
4367 4368 1060 -2.6671 3.5426 -8.2863 -2.6382 3.5769 -8.2041 0.0200 0.0936 0.6275 0.5882 0.1176 8.5884 3.0000 
4346 4369 1061 -2.4869 3.6525 -8.6104 -2.4224 3.5764 -8.6176 0.0221 0.1000 0.6275 0.5882 0.1176 13.5687 3.0000 
4369 4370 1061 -2.4224 3.5764 -8.6176 -2.3661 3.4958 -8.6357 0.0221 0.1000 0.6275 0.5882 0.1176 13.6441 3.0000 
4370 4371 1061 -2.3661 3.4958 -8.6357 -2.3124 3.4226 -8.6777 0.0221 0.1000 0.6275 0.5882 0.1176 13.7754 3.0000 
4371 4372 1061 -2.3124 3.4226 -8.6777 -2.2615 3.3500 -8.7086 0.0221 0.0939 0.6275 0.5882 0.1176 14.7669 3.0000 
3986 4373 1062 -4.5486 2.6067 -8.8598 -4.1836 2.9341 -9.0252 0.0271 0.5174 0.5490 0.4902 0.1569 6.7587 2.0000 
3988 4374 1063 -4.8018 2.6823 -9.4275 -4.5165 3.0158 -9.8773 0.0338 0.6285 0.5490 0.4902 0.1569 6.7158 2.0000 
3990 4375 1064 -5.0218 2.7445 -9.9178 -5.0085 3.1177 -10.1849 0.0309 0.4591 0.5490 0.4902 0.1569 6.6596 2.0000 
3992 4376 1065 -5.3128 2.8387 -10.4998 -5.8576 2.5265 -10.4870 0.0302 0.6280 0.5490 0.4902 0.1569 7.4525 2.0000 
3994 4377 1066 -5.5697 2.8764 -11.0079 -5.4026 2.9691 -11.7174 0.0299 0.7348 0.5490 0.4902 0.1569 7.8264 2.0000 
3996 4378 1067 -5.8672 2.9196 -11.5439 -5.7720 2.4151 -11.9605 0.0295 0.6611 0.5490 0.4902 0.1569 7.6864 2.0000 
3998 4379 1068 -6.1742 2.9776 -12.0527 -6.3217 3.0987 -11.9548 0.0337 0.2145 0.5490 0.4902 0.1569 5.6681 2.0000 
4379 4380 1068 -6.3217 3.0987 -11.9548 -6.5939 3.3165 -11.7434 0.0337 0.4078 0.5490 0.4902 0.1569 5.9216 2.0000 
4380 4381 1068 -6.5939 3.3165 -11.7434 -6.8437 3.5801 -11.5498 0.0337 0.4116 0.5490 0.4902 0.1569 6.2836 2.0000 
4381 4382 1068 -6.8437 3.5801 -11.5498 -7.0802 3.8366 -11.3703 0.0337 0.3923 0.5490 0.4902 0.1569 6.8681 2.0000 
4382 4383 1068 -7.0802 3.8366 -11.3703 -7.3304 4.1097 -11.1825 0.0337 0.4153 0.5490 0.4902 0.1569 11.6299 2.0000 
4379 4384 1069 -6.3217 3.0987 -11.9548 -6.3660 3.1852 -11.9783 0.0162 0.1000 0.6275 0.5882 0.1176 5.9861 3.0000 
4384 4385 1069 -6.3660 3.1852 -11.9783 -6.4140 3.2698 -12.0016 0.0162 0.1000 0.6275 0.5882 0.1176 6.0713 3.0000 
4385 4386 1069 -6.4140 3.2698 -12.0016 -6.4486 3.3598 -12.0280 0.0162 0.1000 0.6275 0.5882 0.1176 6.2271 3.0000 
4386 4387 1069 -6.4486 3.3598 -12.0280 -6.4851 3.4279 -12.0524 0.0162 0.0810 0.6275 0.5882 0.1176 7.2658 3.0000 
4380 4388 1070 -6.5939 3.3165 -11.7434 -6.6499 3.2608 -11.6821 0.0191 0.1000 0.6275 0.5882 0.1176 6.3422 3.0000 
4388 4389 1070 -6.6499 3.2608 -11.6821 -6.7153 3.2089 -11.6271 0.0191 0.1000 0.6275 0.5882 0.1176 6.4194 3.0000 
4389 4390 1070 -6.7153 3.2089 -11.6271 -6.7788 3.1571 -11.5698 0.0191 0.1000 0.6275 0.5882 0.1176 6.5523 3.0000 
4390 4391 1070 -6.7788 3.1571 -11.5698 -6.8464 3.1079 -11.5195 0.0191 0.0976 0.6275 0.5882 0.1176 7.5889 3.0000 
4381 4392 1071 -6.8437 3.5801 -11.5498 -6.9246 3.5642 -11.6063 0.0197 0.1000 0.6275 0.5882 0.1176 6.9732 3.0000 
4392 4393 1071 -6.9246 3.5642 -11.6063 -7.0142 3.5582 -11.6504 0.0197 0.1000 0.6275 0.5882 0.1176 7.0478 3.0000 
4393 4394 1071 -7.0142 3.5582 -11.6504 -7.1028 3.5512 -11.6962 0.0197 0.1000 0.6275 0.5882 0.1176 7.1637 3.0000 
4394 4395 1071 -7.1028 3.5512 -11.6962 -7.1906 3.5388 -11.7425 0.0197 0.1000 0.6275 0.5882 0.1176 7.4381 3.0000 
4395 4396 1071 -7.1906 3.5388 -11.7425 -7.2240 3.5341 -11.7600 0.0197 0.0380 0.6275 0.5882 0.1176 8.3874 3.0000 
4382 4397 1072 -7.0802 3.8366 -11.3703 -7.0176 3.8722 -11.3009 0.0204 0.1000 0.6275 0.5882 0.1176 11.6997 3.0000 
4397 4398 1072 -7.0176 3.8722 -11.3009 -6.9549 3.9091 -11.2322 0.0204 0.1000 0.6275 0.5882 0.1176 11.8031 3.0000 
4398 4399 1072 -6.9549 3.9091 -11.2322 -6.8903 3.9455 -11.1652 0.0204 0.1000 0.6275 0.5882 0.1176 12.0067 3.0000 
4399 4400 1072 -6.8903 3.9455 -11.1652 -6.8486 3.9674 -11.1210 0.0204 0.0646 0.6275 0.5882 0.1176 13.1334 3.0000 
4000 4401 1073 -6.4824 2.9186 -12.5858 -6.5695 2.7462 -12.6463 0.0316 0.2024 0.5490 0.4902 0.1569 5.8285 2.0000 
4401 4402 1073 -6.5695 2.7462 -12.6463 -6.7297 2.3984 -12.8065 0.0316 0.4151 0.5490 0.4902 0.1569 6.0936 2.0000 
